StoreID,Latitude,Longitude,Franchisee
4767,40.24744,-77.003016,"Treacy, Edward W. III"
5682,32.17667,-80.728836,"Fox, Aaron A."
7389,33.578294,-117.199813,"Syriani, Raja"
6560,29.995266,-95.738569,"Mekonnen, Mac A."
9752,39.252827,-84.598603,"Glass, John B."
8554,38.124245,-122.23792,"Hishmeh, Tareq M."
7517,40.560266,-111.920939,"Kearns, David"
3802,30.4434,-86.6018,"Pichardo, Franklin L."
2711,41.868083,-87.934326,"Ambre, Timothy J."
5681,32.43285,-80.718281,"Fox, Aaron A."
4766,40.98195,-76.886045,"Bhullar, Khushminder S."
7388,44.5435,-93.5769,"Krueger, Joel G."
6559,32.228647,-95.224237,"Mekonnen, Mac A."
9751,39.526702,-84.089321,"Metro, Louis C."
8553,36.54524,-119.400243,"Guantes, Juan G. Flores"
7516,40.676,-111.887,"Kearns, David"
3801,25.9906,-80.1424,"Lewis, Thomas R."
2710,42.025703,-87.851941,"Lindeman, Kenneth R."
5679,33.775992,-78.982855,"Orcutt, Michael L."
4765,40.9682,-75.9765,"Bhullar, Khushminder S."
7387,46.832716,-92.204456,"Carlson, Duane L. Jr."
6558,33.0934,-98.5894,"Renfro, Emily R."
9750,39.97208,-82.91228,"Johnson, Adam Douglas"
8552,35.392404,-119.092348,"Hishmeh, Tareq M."
7515,40.700221,-111.809671,"Kearns, David"
3800,30.342222,-81.536944,"Lewis, Thomas R."
2709,41.807878,-87.703268,"Lindeman, Kenneth R."
5676,34.469847,-81.904071,"Griffin, Chad"
4764,41.005897,-76.432197,"Doebler, Donald C. II"
7386,45.1603,-92.993,"Krueger, Joel G."
6557,30.354668,-97.961128,"Pallagi, Christopher J."
9731,43.991782,-92.463117,"Gritz, Paul M."
8551,32.884791,-117.134822,"Hosseini, Dariush"
7514,40.639324,-111.889478,"Kearns, David"
3797,42.272505,-71.093299,"Dufficy, Jeffrey P."
2708,42.032,-87.8941,"Hudrick, Robert E."
5675,34.204585,-82.189486,"Eckburg, John W."
4763,40.508,-78.4004,"Spalsbury, Curt E."
7385,45.391683,-93.874064,"Giefer, David A."
6556,30.073318,-95.513394,"Bailey, Brian K."
9711,44.357323,-89.108841,"Lambert, Adam K."
8550,33.226156,-117.393456,"Hosseini, Dariush"
7513,40.7825,-111.924,"Kearns, David"
3796,42.042642,-70.851712,"Benson, Robert E."
2707,42.407904,-88.028723,"Hudrick, Robert E."
5674,34.812761,-82.440717,"Manos, Anthony P."
4762,41.2507,-76.9806,"Bhullar, Khushminder S."
7384,45.4415,-93.5863,"Nies, Timothy C."
6555,36.392162,-105.583083,"Bailey, Brian K."
9710,45.123966,-92.65682,"Forder, Mark W."
8549,33.795753,-116.970311,"Syriani, Raja"
7512,40.845759,-111.90875,"Kearns, David"
3795,41.677652,-71.160179,"Ferreira, Carlos H."
2706,41.816897,-88.279245,"Ambre, Timothy J."
5673,33.93784,-81.147353,"Fox, Gregory B."
4761,40.8014,-77.8803,"Spalsbury, Curt E."
7383,47.713401,-116.947222,"Hightower, Rhett D. H."
6554,30.061342,-95.911626,"Dhedhi, Danish W."
9709,42.959605,-87.91858,"Baretz, Douglas W."
8548,33.177153,-117.338469,"Hosseini, Dariush"
7511,40.653067,-111.988848,"Kearns, David"
3794,42.1957,-71.0607,"Dufficy, Jeffrey P."
2705,42.026401,-87.740831,"Manos, Anthony P."
5671,33.51077,-81.71631,"Eckburg, John W."
4760,40.517161,-75.96889,"Khan, Mohammad S."
7382,45.38976,-93.36977,"Giefer, David A."
6553,36.827348,-108.011546,"Bailey, Brian K."
9708,43.172239,-88.107063,"Lord, Robert A."
8547,33.628856,-117.729632,"Hosseini, Dariush"
7510,40.653,-111.941,"Kearns, David"
3793,42.383326,-71.236707,"Dufficy, Jeffrey P."
2704,41.777379,-88.28357,"Ambre, Timothy J."
5670,33.57361,-81.93633,"Eckburg, John W."
4759,41.233493,-80.494101,"Jali, Ammar"
7381,45.201969,-93.554593,"Graves, Susan L."
6552,36.00587,-106.064577,"Bailey, Brian K."
9707,43.102981,-89.345699,"Baretz, Douglas W."
8546,34.047887,-118.54402,"Hosseini, Dariush"
7509,40.721273,-111.93943,"Kearns, David"
3792,41.889806,-71.11964,"Ferreira, Carlos H."
2703,41.7286,-87.7411,"Hemingway, Matthew"
5669,33.57837,-81.702009,"Eckburg, John W."
4758,41.300235,-75.85037,"Gollhardt, Seth R."
7380,48.589005,-93.402561,"Carlson, Duane L. Jr."
6551,36.711619,-107.98485,"Bailey, Brian K."
9706,42.979953,-88.10275,"Baretz, Douglas W."
8545,33.005044,-117.090759,"Hosseini, Dariush"
7507,40.753843,-111.871334,"Kearns, David"
3791,41.884554,-71.065771,"Ferreira, Carlos H."
2702,40.9563,-90.3832,"Ratterman, Mark B."
5668,32.91135,-80.6678,"Kerchenko, Kevin"
4757,40.335537,-76.488982,"Bower, John M."
7379,45.210128,-93.664423,"Krueger, Joel G."
6550,35.05536,-106.738167,"Bailey, Brian K."
9705,45.493569,-91.73336,"Forder, Mark W."
8544,32.584767,-117.06035,"Hosseini, Dariush"
7506,40.725909,-111.870266,"Kearns, David"
3790,42.292219,-71.121975,"Kilinc, Bentan"
2701,40.4609,-90.672,"Mabrey, Jeffrey M."
5667,33.682864,-79.001469,"Orcutt, Michael L."
4756,40.730797,-75.317152,"Islam, Azharul"
7378,46.876243,-96.754722,"Graves, Susan L."
6549,32.999283,-96.827996,"Bailey, Brian K."
9704,43.22051,-87.98303,"Baretz, Douglas W."
8542,34.17968,-118.86486,"Mahoney, Paul M."
7505,40.588828,-111.872576,"Kearns, David"
3789,42.3168,-71.3634,"Gokdag, Celal Fatih"
2700,41.441246,-88.271739,"Ratterman, Mark B."
5666,33.782985,-78.785979,"Orcutt, Michael L."
4754,40.263851,-75.64924,"Khan, Mohammad S."
7377,43.591453,-116.366744,"Bittner, Chad R."
6548,35.535961,-108.762052,"Bailey, Brian K."
9703,42.834801,-88.750977,"Burton, Nathaniel P."
8541,38.594662,-121.283883,"Patibandla Rao, Malli"
7504,41.089435,-112.066131,"Kearns, David"
3788,42.39202,-71.565832,"Zadeh, Jeff"
2697,41.546022,-83.619206,"Omlor, Michael V."
5665,33.387928,-79.290438,"Orcutt, Michael L."
4753,40.3258,-76.0032,"Khan, Mohammad S."
7376,45.0838,-93.73,"Herdklotz, Skip Emory"
6547,36.784177,-108.675668,"Bailey, Brian K."
9702,43.060496,-87.966935,"Baretz, Douglas W."
8540,34.150255,-118.074754,"Ferdows, Farnad"
7503,40.278426,-111.657291,"Kearns, David"
3787,42.77754,-71.077889,"Jenks / Benvenuti, David / Dominic"
2696,39.549884,-81.629502,"Baker, Christopher J."
5664,33.8312,-78.6762,"Fox, Aaron A."
4752,40.687848,-76.195078,"Khan, Mohammad S."
7375,45.1857,-93.8744,"Giefer, David A."
6546,35.605612,-105.222439,"Bailey, Brian K."
9701,43.03961,-88.04776,"Baretz, Douglas W."
8539,37.934175,-122.3365,"Hishmeh, Tareq M."
7502,40.2995,-111.696,"Kearns, David"
3785,42.7227,-71.159,"Askew, Henry G."
2695,41.287264,-82.217121,"Gfell, Stephen L."
5663,33.846225,-79.06166,"Orcutt, Michael L."
4751,40.339582,-76.419514,"Bower, John M."
7374,44.849513,-93.790433,"Graves, Susan L."
6545,35.529959,-108.717809,"Bailey, Brian K."
9700,42.62301,-87.842821,"Burton, Nathaniel P."
8538,38.562429,-121.769231,"Delgado, Donna L."
7501,40.251111,-111.661159,"Kearns, David"
3784,42.3618,-71.0641,"Jenks / Benvenuti, David / Dominic"
2694,41.159955,-81.86314,"Gfell, Stephen L."
5662,33.605902,-78.988726,"Orcutt, Michael L."
4750,40.3353,-75.9313,"Khan, Mohammad S."
7373,43.865378,-116.500005,"Bittner, Chad R."
6544,36.74313,-108.356316,"Bailey, Brian K."
9685,38.313963,-88.941882,"Ratterman, Mark B."
8537,34.235948,-116.059481,"Tapia, Fernando"
7500,40.298483,-109.988542,"Kearns, David"
3783,42.420035,-71.687609,"Jenks / Benvenuti, David / Dominic"
2692,41.41995,-82.077701,"Palmiotto, Robert"
5661,33.727425,-78.842575,"Orcutt, Michael L."
4749,40.3163,-75.872,"Khan, Mohammad S."
7371,45.09733,-93.321927,"Graves, Susan L."
6543,27.611026,-99.521922,"Salido, Fernando"
9674,40.431485,-86.913423,"Stegen, Jeffrey"
8536,37.313221,-121.79263,"Iqbal, Ali Hassan"
7495,36.277799,-115.288552,"La Mountain, Doyle"
3782,42.558331,-70.881933,"Jenks / Benvenuti, David / Dominic"
2691,40.145547,-82.99381,"Edler, Brian L."
5660,33.674647,-78.905781,"Orcutt, Michael L."
4748,40.378663,-76.308967,"Bower, John M."
7370,42.563603,-114.448668,"Clysdale, William Patrick"
6542,34.068259,-106.893533,"Bailey, Brian K."
9673,41.489967,-87.4571,"Gronemann, James W."
8533,36.672875,-121.626708,"Elyasi, Mohsen"
7494,34.23,-117.227,"La Mountain, Doyle"
3779,41.574956,-70.582845,"Jones, Kris Rich"
2689,41.365057,-81.685681,"Satterwhite, Anthony D."
5659,32.789953,-79.959768,"Hayman, Kerri-Lea"
4747,40.804034,-80.135804,"Ali, Khurram S."
7369,45.5737,-93.2039,"Johnson, Corey L."
6540,35.639714,-106.011634,"Bailey, Brian K."
9672,41.603986,-86.729991,"Gronemann, James W."
8531,38.578891,-121.548132,"Patibandla Rao, Malli"
7493,35.6015,-119.34178,"Hishmeh, Tareq M."
3778,41.9347,-71.2993,"Dufficy, Jeffrey P."
2688,41.199733,-81.440214,"Graves, Susan L."
5658,32.8105,-79.8645,"Kerchenko, Kevin"
4746,41.632463,-80.156929,"Mohtashemi, Paul M."
7368,46.7379,-92.1667,"Carlson, Duane L. Jr."
6539,32.37512,-104.22998,"Bailey, Brian K."
9670,41.551159,-87.181497,"Gronemann, James W."
8530,36.850138,-121.39742,"Flaherty, Scott J."
7492,32.716931,-117.026069,"Hosseini, Dariush"
3777,42.15007,-72.47333,"Ferreira, Carlos H."
2687,39.964653,-82.991928,"Stroud, Glen"
5657,32.80683,-80.02285,"Hayman, Kerri-Lea"
4745,39.8088,-76.9996,"Prouse, Donald M. Jr."
7367,44.986,-93.5711,"Herdklotz, Skip Emory"
6538,34.81102,-106.698281,"Bailey, Brian K."
9666,35.44925,-97.26436,"Dolan, Charles S."
8529,40.87554,-124.08367,"Ferdows, Farnad"
7491,36.314582,-115.309464,"Citty, Ryke G."
3775,42.047096,-71.010308,"Ferreira, Carlos H."
2686,40.025656,-82.44633,"Edler, Brian L."
5656,32.9151,-80.027,"Hayman, Kerri-Lea"
4744,41.955847,-78.650882,"Parris, William H."
7366,46.807353,-95.846033,"Johnson, Corey L."
6537,32.839709,-104.397669,"Bailey, Brian K."
9665,35.29103,-97.60701,"Dolan, Charles S."
8528,40.167727,-122.228569,"Schubert, Craig"
7490,35.609307,-78.554034,"Citty, Ryke G."
3774,42.649677,-71.305784,"Askew, Henry G."
2685,40.795893,-81.524808,"Graves, Susan L."
5655,34.511641,-82.761939,"Smith, Catherine A."
4743,39.7806,-76.9627,"Prouse, Donald M. Jr."
7365,45.142,-93.1638,"Graves, Susan L."
6536,32.261812,-107.757916,"Bailey, Brian K."
9664,36.074938,-95.761027,"Hall, John E. II"
8527,37.7969,-122.276,"Rodriguez, Abraham"
7489,35.820568,-79.821724,"Qasim, S. Osman"
3773,42.384232,-70.999986,"Askew, Henry G."
2684,40.115786,-84.621815,"DePugh, Steve"
5654,32.967031,-80.199318,"Hayman, Kerri-Lea"
4742,39.752982,-77.573117,"Treacy, Edward W. III"
7364,43.511922,-112.002687,"McComas, Sean E."
6535,32.78252,-108.266541,"Bailey, Brian K."
9663,35.412196,-99.416871,"Jones, Robert W."
8526,38.35904,-121.98306,"Patibandla Rao, Malli"
7488,35.463008,-83.315803,"Qasim, S. Osman"
3772,41.872969,-70.928145,"Andrade , Sara"
2683,41.105234,-81.445694,"Graves, Susan L."
5653,32.736231,-79.968091,"Kerchenko, Kevin"
4741,40.68981,-80.006526,"Ali, Khurram S."
7363,47.903011,-91.86633,Carlson Duane L. Jr.
6534,33.422886,-104.522446,"Bailey, Brian K."
9662,36.419477,-97.89333,"Lessert, Kelly Wade"
8523,38.870915,-121.295439,"Patibandla Rao, Malli"
7487,35.90592,-78.58976,"Kennedy, Philip A."
3771,42.6512,-71.3336,"Askew, Henry G."
2682,40.795418,-81.424756,"Graves, Susan L."
5652,34.706027,-82.762611,"Manos, Anthony P."
4740,40.788784,-76.520621,"Sprenkel, Joseph E."
7362,47.523018,-92.535233,"Carlson, Duane L. Jr."
6533,35.1532,-107.855,"Bailey, Brian K."
9660,35.861489,-97.425288,"Lessert, Kelly Wade"
8521,40.801963,-124.165442,"Ferdows, Farnad"
7485,35.8961,-80.5733,"Mehaffey, Paul G."
3770,42.517925,-70.895435,"Jenks / Benvenuti, David / Dominic"
2681,39.099884,-84.513068,"Glass, John B."
5651,32.918775,-80.114231,"Kerchenko, Kevin"
4739,40.09252,-76.117725,"Milne, R. Courtney"
7361,44.6841,-93.1766,"Peterson, Wayne A."
6532,32.4184,-104.2285,"Bailey, Brian K."
9659,35.182086,-97.417183,"Dolan, Charles S."
8520,38.480421,-121.408113,"Patibandla Rao, Malli"
7484,35.972081,-77.935386,"Crum, Bart H."
3769,42.617491,-70.651824,"Jenks / Benvenuti, David / Dominic"
2679,40.853997,-81.764888,"Gfell, Stephen L."
5650,32.870736,-80.020315,"Kerchenko, Kevin"
4738,41.485529,-75.695405,"Gollhardt, Seth R."
7360,45.2736,-93.4202,"Johnson, Corey L."
6531,35.676005,-105.954055,"Bailey, Brian K."
9658,35.612057,-95.962304,"Hall, John E. II"
8519,38.702678,-121.289907,"Patibandla Rao, Malli"
7483,34.3047,-78.7182,"Ridge, John E. Jr."
3768,41.968595,-71.336203,"Dufficy, Jeffrey P."
2678,39.233479,-84.509639,"Duvall, Jeffrey S."
5649,33.209258,-79.982505,"Hayman, Kerri-Lea"
4737,41.15882,-75.88833,"Gollhardt, Seth R."
7359,42.091179,-111.877948,"McComas, Sean E."
6530,33.379895,-104.536331,"Bailey, Brian K."
9657,35.320297,-97.50552,"Dolan, Charles S."
8518,33.59498,-117.869082,"Pineda, Maribel"
7481,35.997337,-115.101959,"Farrior, Mark S."
3767,42.847304,-70.911248,"Bell, Keith"
2677,41.113392,-83.188944,"Edler, Brian L."
5648,34.953707,-81.934617,"Qasim, S. Osman"
4736,41.320738,-75.771108,"Gollhardt, Seth R."
7358,45.1959,-93.2302,"Giefer, David A."
6529,32.74074,-103.154951,"Bailey, Brian K."
9656,36.075306,-95.959405,"Hall, John E. II"
8516,37.5514,-121.994,"Nazarian, George"
7480,35.810947,-78.817262,"Farrior, Mark S."
3766,41.9169,-71.0908,"Ferreira, Carlos H."
2676,40.110635,-83.277947,"Stroud, Glen"
5647,34.423487,-79.365121,"Fox, Aaron A."
4735,41.212292,-79.378654,"Gregory, James N."
7357,45.1038,-93.4528,"Graves, Susan L."
6528,35.149921,-106.684469,"Nelson, Gordon E."
9655,35.515479,-97.972183,"Jones, Robert W."
8514,33.7485,-118.407,"Ferdows, Farnad"
7479,32.934039,-117.06127,"Hosseini, Dariush"
3765,42.798274,-70.874968,"Dumeciyan, Viken"
2675,40.025397,-86.901573,"Hurteau, Connor"
5646,34.985436,-81.217078,"Patterson, G. Mack"
4728,41.064395,-80.360396,"Ali, Khurram S."
7356,45.8868,-95.3777,"Graves, Susan L."
6527,35.2415,-106.688,"Nelson, Gordon E."
9654,35.4935,-97.3659,"Dolan, Charles S."
8513,33.6401,-117.573,"Gobrial, Nehad E."
7478,39.573759,-119.780724,"Kraniger, Mark J."
3764,41.6146,-70.9355,"Hockert-Lotz, Nelson"
2674,41.074627,-85.20449,"Mayhall, Dennis L."
5645,34.273945,-81.591669,"Eckburg, John W."
4725,41.064394,-80.057336,"Disman, Robert W."
7355,45.05812,-93.193616,"Graves, Susan L."
6525,35.014446,-106.715465,"Bailey, Brian K."
9653,35.467246,-97.507254,"Dolan, Charles S."
8512,37.2522,-121.907,"Belfatti, Richard D. III"
7477,36.064748,-79.607725,"Stokes, Clyde Page"
3763,41.6955,-71.1404,"Ferreira, Carlos H."
2673,41.075536,-85.142782,"Mayhall, Dennis L."
5643,33.782756,-79.021631,"Orcutt, Michael L."
4721,40.345515,-75.920707,"Khan, Mohammad S."
7354,45.048934,-93.149342,"Krueger, Joel G."
6524,35.085329,-106.514004,"Bailey, Brian K."
9652,35.548331,-97.565517,"Dolan, Charles S."
8511,33.888925,-117.32212,"Mollaghasemi-Tabrizi, Gholamhossein"
7476,33.5683,-117.723,"Gobrial, Nehad E."
3762,41.683196,-70.934081,"Squizzero, Anthony J. Jr."
2672,41.094712,-85.088042,"Mayhall, Dennis L."
5642,33.0347,-80.1601,"Hayman, Kerri-Lea"
4720,40.451977,-75.892402,"Khan, Mohammad S."
7353,45.570617,-94.230583,"Graves, Susan L."
6523,35.131329,-106.588717,"Bailey, Brian K."
9651,36.890397,-94.877676,"Elwell, Emily E."
8510,33.661823,-117.653489,"Gobrial, Nehad E."
7474,39.477169,-119.765766,"Kraniger, Mark J."
3761,41.6977,-71.1598,"Hockert-Lotz, Seth"
2670,40.757177,-86.320336,"Mueller, Glenn A."
5641,34.97607,-80.99647,"Patterson, G. Mack"
4717,40.292209,-78.930752,"Port, Sheldon R. Jr."
3245,43.001286,-71.51756,"Vaillancourt, Carl E."
2101,44.935286,-92.377418,"Forder, Mark W."
5213,29.9634,-90.1645,"Mueller, Glenn A."
4267,39.037429,-77.502253,"Carraway, Mary Lynne"
6935,33.012889,-96.88775,"McKanna, Michael Corey"
6119,41.32775,-95.957695,"Cutchall, Gregory S."
3244,42.850581,-71.357383,"Rivard, Robert P."
2100,42.93865,-88.85593,"Burton, Nathaniel P."
5212,29.976911,-90.097887,"Mueller, Glenn A."
4266,37.7718,-79.968347,"Barrett, Zachary D."
6934,32.962687,-96.735275,"Bailey, Brian K."
6118,35.94647,-84.16059,"Minor, Jacob Albert"
3243,30.600562,-87.313017,"May, Roy Jeffrey"
2099,45.888751,-89.701964,"Cahee, Danny L. Jr."
5211,29.98341,-90.149475,"Mueller, Glenn A."
4265,37.693272,-77.43717,"Cobbs, Kenneth L. II"
6933,33.031695,-96.666929,"Bailey, Brian K."
6117,35.3392,-84.5205,"Minor, Jacob Albert"
3242,29.9448,-82.1152,"Machin, Robert"
2097,43.073688,-89.39295,"Baretz, Douglas W."
5210,29.9322,-90.0039,"Mueller, Glenn A."
4264,37.270514,-77.410929,"Cobbs, Kenneth L. II"
6932,33.057898,-96.768722,"Bailey, Brian K."
6115,39.062347,-77.159241,"Treacy, Edward W. III"
3241,43.699801,-72.290136,"Bell, Keith"
2096,42.852608,-88.324745,"Baretz, Douglas W."
5209,29.896856,-90.141051,"Mueller, Glenn A."
4263,37.4478,-77.5701,"Kochensparger, Christopher H."
6931,33.019806,-96.994861,"McKanna, Michael Corey"
6113,35.564805,-88.813927,"Brown, Timothy Brett"
3238,42.30181,-71.06004,"Dufficy, Jeffrey P."
2093,42.993404,-88.048609,"Baretz, Douglas W."
5208,30.006382,-90.159983,"Mueller, Glenn A."
4262,37.287471,-77.298511,"Shaw, Kevin E."
6930,32.897474,-96.939682,"Bailey, Brian K."
6112,41.2539,-96.0238,"Cutchall, Gregory S."
3237,26.272084,-81.69137,"Farace, Alvaro C."
2092,43.07555,-87.888059,"Baretz, Douglas W."
5207,30.03442,-90.23796,"Rigsby, Jerrod Glenn"
4260,36.681076,-80.895183,"Shaw, Kevin E."
6929,32.720514,-96.857963,"Bailey, Brian K."
6111,41.297192,-96.022781,"Cutchall, Gregory S."
3236,28.548333,-81.163891,"Ceide, Richard T."
2091,42.767,-87.8023,"Burton, Nathaniel P."
5206,30.145775,-91.822696,"Rigsby, Jerrod Glenn"
4259,37.423384,-77.470545,"Cobbs, Kenneth L. II"
6928,32.934245,-96.700952,"Hamill, R. Brent"
6110,41.157386,-95.94162,"Cutchall, Gregory S."
3235,42.8926,-71.3268,"Rivard, Robert P."
2090,42.497721,-89.026885,"Burton, Nathaniel P."
5205,29.9979,-90.218,"Mueller, Glenn A."
4258,37.5361,-77.3226,"Cobbs, Kenneth L. II"
6927,32.925644,-96.880952,"Bailey, Brian K."
6109,38.0193,-77.514583,"Palmeri, Christina S."
3234,43.447432,-71.625382,"Jenks / Benvenuti, David / Dominic"
2088,43.015217,-88.232884,"Baretz, Douglas W."
5204,29.8839,-90.05412,"Mueller, Glenn A."
4257,37.605454,-77.46793,"Cobbs, Kenneth L. II"
6926,33.030127,-96.840674,"Bailey, Brian K."
6108,37.710718,-76.381149,"Palmeri, Christina S."
3233,28.6383,-80.8464,"Blalock, William D. III"
2087,43.148483,-88.00584,"Baretz, Douglas W."
5202,29.903367,-90.029937,"Mueller, Glenn A."
4256,37.506109,-77.628499,"Cobbs, Kenneth L. II"
6925,32.345878,-97.39421,"Russek II, Ronald L."
6106,39.031848,-76.074064,"Kent, Andrew"
3232,28.347433,-81.632509,"Traenkner, Richard C."
2085,42.69672,-87.813455,"Burton, Nathaniel P."
5201,29.934821,-90.108098,"Mueller, Glenn A."
4255,37.239183,-77.36824,"Cobbs, Kenneth L. II"
6924,32.821559,-96.854872,"Bailey, Brian K."
6105,40.7843,-96.6958,"Peterson, Wayne A."
3231,44.416082,-72.015925,"Hunt, Travis William"
2083,43.308514,-87.96174,"Baretz, Douglas W."
5200,29.900225,-90.389656,"Mueller, Glenn A."
4253,37.597844,-77.61882,"Cobbs, Kenneth L. II"
6923,32.969316,-96.699235,"Hamill, R. Brent"
6104,40.8365,-96.7067,"Peterson, Lance Russell"
3230,42.8646,-71.4936,"Rivard, Robert P."
2081,43.019417,-89.420135,"Baretz, Douglas W."
5198,30.63316,-81.60047,"Sheikh, Ahsan M."
4252,37.34784,-77.355406,"Cobbs, Kenneth L. II"
6922,32.030561,-102.151023,"Gerety, Cassie"
6103,40.750652,-96.63627,"Peterson, Wayne A."
3229,41.6999,-70.4957,"Jones, Kris Rich"
2080,43.09645,-89.50113,"Baretz, Douglas W."
5196,26.067523,-80.363058,"Jandrew, Brian K."
4251,37.580662,-77.499148,"Miller, Rebecca Lynn"
6921,32.6702,-97.1137,"Mayhall, Dennis L."
6102,40.836233,-96.654583,"Peterson, Wayne A."
3228,30.282826,-81.524888,"Lewis, Thomas R."
2079,42.975518,-87.988672,"Baretz, Douglas W."
5195,28.3521,-82.2076,"Jandrew, Brian K."
4250,37.547453,-77.448166,"Miller, Rebecca Lynn"
6920,33.2474,-95.9114,"Ingram, David"
6101,40.815527,-96.703201,"Peterson, Wayne A."
3226,43.008997,-70.91865,"Rivard, Robert P."
2078,43.089555,-88.001484,"Baretz, Douglas W."
5194,25.934337,-80.2943,"Soto, Christa E."
4249,38.434468,-78.848835,"Miller, Rebecca Lynn"
6919,32.719522,-96.907216,"Bailey, Brian K."
6100,39.609499,-75.944575,"Prouse, Donald M. Jr."
3225,42.947571,-70.832291,"Jenks / Benvenuti, David / Dominic"
2077,43.054733,-87.890954,"Baretz, Douglas W."
5193,25.86753,-80.27401,"Soto, Christa E."
4248,38.429489,-78.883241,"Miller, Rebecca Lynn"
6918,32.896167,-96.871827,"Bailey, Brian K."
6099,41.16928,-104.82918,"Feavel, Jay B."
3223,43.265827,-71.585562,"Yeames, Richard C."
2076,42.909671,-88.124932,"Baretz, Douglas W."
5192,26.9344,-80.1309,"Soto, Christa E."
4247,38.82567,-77.315262,"Angulo, Hayden"
6917,32.7488,-96.6662,"Hamill, R. Brent"
6098,44.353604,-106.695064,"Erwin, Allan F."
3222,43.648846,-72.310912,"Bell, Keith"
2074,43.006053,-87.968484,"Baretz, Douglas W."
5191,25.7589,-80.259,"Ranson, Murphy D. III"
4246,37.785034,-79.443575,"Earman, Rush N. III"
6916,32.805792,-96.682394,"Hamill, R. Brent"
6097,37.011909,-79.866481,"Barrett, Zachary D."
3221,42.764219,-71.44034,"Jenks / Benvenuti, David / Dominic"
2072,43.7462,-87.96172,"Baretz, Douglas W."
5190,25.096008,-80.440325,"Ranson, Murphy D. III"
4245,38.1538,-79.0739,"Miller, Rebecca Lynn"
6915,32.755369,-96.871348,"Bailey, Brian K."
6096,38.608607,-78.787101,"Miller, Rebecca Lynn"
3220,43.5423,-71.4656,"Rivard, Robert P."
2070,43.756546,-87.72267,"Baretz, Douglas W."
5189,26.047651,-80.200674,"Jandrew, Brian K."
4244,38.2462,-78.1115,"Kochensparger, Christopher H."
6914,32.881023,-96.631309,"Hamill, R. Brent"
6095,36.814277,-76.168667,"Dufficy, Jeffrey P."
3219,43.313141,-70.994384,"Jenks / Benvenuti, David / Dominic"
2068,43.0117,-87.9288,"Baretz, Douglas W."
5188,26.24018,-80.277157,"Jandrew, Brian K."
4243,38.012815,-78.503643,"Miller, Rebecca Lynn"
6913,32.84443,-96.688502,"Hamill, R. Brent"
6094,42.2752,-71.7421,"Dufficy, Jeffrey P."
3218,42.334133,-71.054955,"Dufficy, Jeffrey P."
2067,43.116357,-88.05516,"Baretz, Douglas W."
5187,25.680691,-80.31883,"Jandrew, Brian K."
4242,38.0308,-78.4647,"Miller, Rebecca Lynn"
6912,31.578026,-97.17101,"Mayhall, Dennis L."
6092,38.3672,-75.618,"Prouse, Donald M. Jr."
3217,33.991971,-88.491076,"Brown, Timothy Brett"
2066,43.191927,-88.713376,"Scheel, Jason D."
5186,25.7658,-80.2208,"Jandrew, Brian K."
4241,38.126029,-78.444441,"Miller, Rebecca Lynn"
6911,32.862426,-96.8075,"Bailey, Brian K."
6089,38.37332,-76.439454,"Barber, John C."
3216,42.8234,-71.6251,"Jenks / Benvenuti, David / Dominic"
2065,43.14349,-87.954489,"Baretz, Douglas W."
5185,26.440926,-80.121049,"Jandrew, Brian K."
4240,38.053639,-78.502013,"Miller, Rebecca Lynn"
6910,32.8711,-96.7594,"Hamill, R. Brent"
6088,38.72079,-76.660627,"Carter, Malcolm"
3215,43.1925,-70.8732,"Jenks / Benvenuti, David / Dominic"
2064,44.475282,-88.074139,"Graves, Susan L."
5184,25.56699,-80.37134,"Aguilera, Francisco Benito"
4239,37.287537,-80.065988,"Hamilton, Bryan S."
6909,33.123513,-96.109226,"Ingram, David"
6086,38.347575,-75.171016,"Barber, John C."
3213,29.666384,-82.325534,"Longen, Jerry A."
2063,44.5376,-88.0544,"Graves, Susan L."
5183,25.8668,-80.3075,"Jandrew, Brian K."
4238,36.713648,-81.93625,"Hurd, Timothy A."
6908,32.7362,-96.275,"Ingram, David"
6085,38.6282,-77.0704,"Barber, John C."
3212,43.378415,-72.155232,"Bell, Keith"
2062,44.513867,-87.960658,"Graves, Susan L."
5180,25.830549,-80.264224,"Jandrew, Brian K."
4235,38.349186,-77.745799,"Biggar, Shawn R."
6907,32.7652,-97.0855,"Mayhall, Dennis L."
6084,38.497113,-76.774398,"Barber, John C."
3210,43.13266,-70.925413,"Jenks / Benvenuti, David / Dominic"
2061,44.45319,-87.995514,"Graves, Susan L."
5179,25.700143,-80.365655,"Jandrew, Brian K."
4234,38.8515,-77.3214,"Carraway, Mary Lynne"
6906,32.7096,-97.1905,"Mayhall, Dennis L."
6083,39.434525,-77.517231,"Clise, Michael W."
3209,42.777694,-71.498995,"Jenks / Benvenuti, David / Dominic"
2060,44.089141,-87.673184,"Vandevort, Lynn A."
5178,26.637117,-80.087432,"Jandrew, Brian K."
4233,38.739003,-77.535799,"Carraway, Mary Lynne"
6905,32.774411,-97.399811,"Mayhall, Dennis L."
6082,39.383822,-77.258709,"Treacy, Edward W. III"
3208,42.7943,-71.2363,"Rivard, Robert P."
2058,44.964,-92.7324,"Peterson, Wayne A."
5177,25.748996,-80.336609,"Bader, Issa A."
4232,37.458155,-77.65519,"Kochensparger, Christopher H."
