StoreID,Latitude,Longitude,City,State,Franchisee,Phone,IsOpen,StoreAsOfTime,EstimatedWaitMinutes
5163,30.4611,-87.2937,Pensacola,FL,"May, Roy Jeffrey",(850) 944-5619,False,2023-01-07 07:03:16,20-30
8852,36.09769,-80.251062,Winston-Salem,NC,"Heaney, Sean T.",(336) 724-1600,False,2023-01-07 08:05:33,15-25
4650,39.369306,-77.414306,Frederick,MD,"Treacy, Edward W. III",(301) 750-7600,False,2023-01-07 08:02:57,20-30
1420,36.668275,-87.468297,Fort Campbell,KY,"Murph, Alan D.",(270) 697-1122,False,2023-01-07 06:56:14,12-22
8243,34.255741,-118.436674,Pacoima,CA,"Hosseini, Dariush",(818) 897-0355,False,2023-01-07 05:05:15,15-25
5162,30.493275,-87.191061,Pensacola,FL,"May, Roy Jeffrey",(850) 478-5056,False,2023-01-07 07:03:16,15-25
8851,35.394653,-82.505655,Hendersonville,NC,"Qasim, S. Osman",(828) 687-1010,False,2023-01-07 08:05:33,25-35
4649,38.9799,-76.9381,College Park,MD,"Carraway, Mary Lynne",(301) 852-3030,False,2023-01-07 08:02:57,15-25
1418,38.18777,-84.561937,Georgetown,KY,"Reisch, Christian J.",(502) 863-6100,False,2023-01-07 07:56:14,12-22
8242,34.3075,-118.449,Sylmar,CA,"Patibandla Rao, Malli",(818) 367-3033,False,2023-01-07 05:05:15,13-23
5161,30.490189,-86.494341,Valparaiso,FL,"Pichardo, Franklin L.",(850) 678-1161,False,2023-01-07 07:03:16,11-26
8850,35.500923,-82.524073,Asheville,NC,"Qasim, S. Osman",(828) 277-1010,False,2023-01-07 08:05:33,25-35
4648,39.028576,-76.917397,Beltsville,MD,"Carraway, Mary Lynne",(301) 937-7776,False,2023-01-07 08:02:57,14-24
1417,39.039395,-84.508495,Covington,KY,"Glass, John B.",(859) 655-9999,False,2023-01-07 07:56:14,15-25
8241,37.7926,-122.2,Oakland,CA,"Hishmeh, Tareq M.",(510) 530-6601,False,2023-01-07 05:05:15,14-14
5160,30.389169,-87.279166,Pensacola,FL,"May, Roy Jeffrey",(850) 453-1221,False,2023-01-07 07:03:16,15-28
8849,35.830852,-78.908315,Cary,NC,"Farrior, Mark S.",(919) 439-5859,False,2023-01-07 08:05:32,14-24
4646,38.9522,-76.8814,New Carrollton,MD,"Carraway, Mary Lynne",(301) 731-1111,False,2023-01-07 08:02:57,13-23
1416,38.190189,-83.477946,Morehead,KY,"Short, Christopher J.",(606) 783-0030,False,2023-01-07 07:56:14,15-25
8240,37.2918,-121.993,San Jose,CA,"Iqbal, Ali Hassan",(408) 253-3030,False,2023-01-07 05:05:15,21-31
5159,30.53203,-87.244305,Pensacola,FL,"May, Roy Jeffrey",(850) 478-3030,False,2023-01-07 07:03:16,20-30
8848,35.174124,-78.997988,Pope Army Air Field,NC,"Qasim, S. Osman",(910) 500-8030,False,2023-01-07 08:05:32,15-25
4645,38.9487,-76.9409,Hyattsville,MD,"Carraway, Mary Lynne",(301) 699-5880,False,2023-01-07 08:02:57,15-25
1415,37.645832,-84.769584,Danville,KY,"Williams, Joseph M.",(859) 236-2900,False,2023-01-07 07:56:14,25-35
8238,33.932098,-117.893988,Brea,CA,"Manos, Anthony P.",(714) 529-7575,False,2023-01-07 05:05:14,20-30
5158,28.811831,-81.335615,Sanford,FL,"Reulbach, Anthony S.",(407) 906-1800,False,2023-01-07 08:03:15,15-25
8847,35.196655,-80.851139,Charlotte,NC,"Patterson, G. Mack",(704) 665-5151,False,2023-01-07 08:05:32,15-30
4644,38.7588,-76.9958,Fort Washington,MD,"Carter, Malcolm",(301) 248-3030,False,2023-01-07 08:02:57,20-30
1414,37.735888,-84.315551,Richmond,KY,"Reisch, Christian J.",(859) 623-0030,False,2023-01-07 07:56:14,13-23
8237,35.38259,-119.14708,Bakersfield,CA,"Hishmeh, Tareq M.",(661) 401-6100,False,2023-01-07 05:05:14,12-12
5157,28.7595,-81.2818,Sanford,FL,"Reulbach, Anthony S.",(407) 789-2400,False,2023-01-07 08:03:15,20-30
8846,35.716906,-81.229447,Conover,NC,"Patterson, G. Mack",(828) 469-7474,False,2023-01-07 08:05:32,20-30
4643,38.985709,-76.968041,Hyattsville,MD,"Carraway, Mary Lynne",(301) 408-0282,False,2023-01-07 08:02:57,25-35
1413,38.2116,-85.2244,Shelbyville,KY,"Harding, Michael",(502) 633-0606,False,2023-01-07 07:56:14,20-30
8236,32.978339,-115.543094,Brawley,CA,"Hoffman, Stacy A.",(760) 344-1860,False,2023-01-07 05:05:14,20-30
5156,29.6499,-81.6456,Palatka,FL,"Machin, Robert",(386) 325-0112,False,2023-01-07 08:03:15,13-23
8845,35.320608,-80.651489,Harrisburg,NC,"Patterson, G. Mack",(980) 505-7999,False,2023-01-07 08:05:32,20-30
4642,38.9734,-76.8443,Lanham,MD,"Carraway, Mary Lynne",(301) 459-3500,False,2023-01-07 08:02:57,15-25
1410,36.613688,-83.701547,Middlesboro,KY,"Short, Christopher J.",(606) 658-9888,False,2023-01-07 07:56:14,15-25
8235,34.4446,-118.5079,Saugus,CA,"Schwesinger, Dennis E.",(661) 296-2080,False,2023-01-07 05:05:14,10-10
5155,29.20027,-82.08341,Ocala,FL,"Walker, Michael W.",(352) 368-6868,False,2023-01-07 08:03:15,19-29
8844,35.405227,-80.449415,Mt. Pleasant,NC,"Qasim, S. Osman",(704) 436-1117,False,2023-01-07 08:05:32,20-30
4641,39.435176,-76.318455,Edgewood,MD,"Carraway, Mary Lynne",(301) 230-3030,False,2023-01-07 08:02:57,14-24
1409,37.869155,-84.57742,Nicholasville,KY,"Short, Christopher J.",(859) 885-6061,False,2023-01-07 07:56:14,25-35
8233,34.420246,-117.292847,Hesperia,CA,"Tapia, Fernando",(760) 244-3730,False,2023-01-07 05:05:14,30-40
5154,28.034515,-80.621888,Palm Bay,FL,"Price, Richard W.",(321) 984-1712,False,2023-01-07 08:03:15,15-25
8843,35.518263,-78.560851,Benson,NC,"O'Leary, John P.",(919) 205-1471,False,2023-01-07 08:05:32,15-25
4640,39.505166,-76.166627,Aberdeen,MD,"Carraway, Mary Lynne",(301) 230-3030,False,2023-01-07 08:02:57,14-24
1408,38.030256,-84.491,Lexington,KY,"Reisch, Christian J.",(859) 269-3030,False,2023-01-07 07:56:14,13-28
8232,34.436747,-119.808957,Santa Barbara,CA,"Hishmeh, Tareq M.",(805) 683-1155,False,2023-01-07 05:05:14,15-15
5153,26.624661,-82.007144,Cape Coral,FL,"Drury, Nancy",(239) 458-8000,False,2023-01-07 08:03:15,15-25
8842,34.803758,-78.977246,St. Pauls,NC,"Ridge, John E. Jr.",(910) 885-9151,False,2023-01-07 08:05:32,20-25
4638,39.044921,-77.107043,Kensington,MD,"Carraway, Mary Lynne",(301) 230-3030,False,2023-01-07 08:02:57,19-29
1407,38.0025,-84.5452,Lexington,KY,"Bouvin, Carey J.",(859) 223-1540,False,2023-01-07 07:56:14,35-45
8230,33.9254,-118.155,Downey,CA,"Tapia, Fernando",(562) 861-3030,False,2023-01-07 05:05:14,15-25
5152,28.536975,-81.207947,Orlando,FL,"Ceide, Richard T.",(407) 604-0808,False,2023-01-07 08:03:15,20-35
8841,35.692126,-78.425942,Clayton,NC,"Rhodes, Gerald B.",(919) 585-7755,False,2023-01-07 08:05:32,12-22
4635,39.275029,-76.611722,Baltimore,MD,"Malament, Charles L.",(301) 990-2400,False,2023-01-07 08:02:57,14-24
1406,37.9808,-84.5307,Lexington,KY,"Bouvin, Carey J.",(859) 273-4626,False,2023-01-07 07:56:14,35-45
8229,38.4326,-122.742,Santa Rosa,CA,"Hishmeh, Tareq M.",(707) 545-8111,False,2023-01-07 05:05:14,30-30
5151,29.797941,-82.501952,Alachua,FL,"Longen, Jerry A.",(386) 462-2000,False,2023-01-07 08:03:15,25-40
8840,35.670436,-82.583973,Asheville,NC,"Qasim, S. Osman",(828) 645-1010,False,2023-01-07 08:05:32,25-31
4634,39.144243,-77.203836,Gaithersburg,MD,"Malament, Charles L.",(301) 990-2400,False,2023-01-07 08:02:57,23-33
1405,37.984082,-84.461007,Lexington,KY,"Reisch, Christian J.",(859) 273-1515,False,2023-01-07 07:56:13,13-23
8227,34.034265,-118.216243,Los Angeles,CA,"Hamill, R. Brent",(323) 268-2000,False,2023-01-07 05:05:14,20-30
5150,29.632447,-82.339857,Gainesville,FL,"Longen, Jerry A.",(352) 373-2337,False,2023-01-07 08:03:15,18-33
8839,36.332247,-78.433212,Henderson,NC,"Rea, Michael S.",(252) 438-2727,False,2023-01-07 08:05:32,15-25
4633,39.1186,-76.6325,Millersville,MD,"Carraway, Mary Lynne",(301) 589-1300,False,2023-01-07 08:02:57,12-22
1404,38.050897,-84.717103,Versailles,KY,"Reisch, Christian J.",(859) 214-7900,False,2023-01-07 07:56:13,10-20
8226,33.9165,-118.35,Hawthorne,CA,"Manos, Anthony P.",(310) 219-0008,False,2023-01-07 05:05:14,15-25
5149,28.838038,-81.892327,Leesburg,FL,"Ramia, Jose Y.",(352) 787-2600,False,2023-01-07 08:03:16,20-30
8836,35.872454,-77.826566,Sharpsburg,NC,"Crum, Bart H.",(252) 407-7977,False,2023-01-07 08:05:32,15-30
4632,38.998312,-77.003806,Silver Spring,MD,"Carraway, Mary Lynne",(301) 589-1300,False,2023-01-07 08:02:57,20-30
1403,38.23759,-84.56729,Georgetown,KY,"Reisch, Christian J.",(502) 735-0030,False,2023-01-07 07:56:13,12-22
8225,34.422806,-119.289651,Ojai,CA,"Hishmeh, Tareq M.",(805) 640-0080,False,2023-01-07 05:05:14,10-10
5148,26.630989,-81.940691,Cape Coral,FL,"Drury, Nancy",(239) 772-5060,False,2023-01-07 08:03:15,20-30
8831,30.20265,-93.88203,Mauriceville,TX,"Brown, Randy L. Sr.",(409) 745-6662,False,2023-01-07 07:05:32,20-35
4631,39.15419,-77.164938,Gaithersburg,MD,"Carraway, Mary Lynne",(301) 869-3000,False,2023-01-07 08:02:57,15-25
1402,38.029069,-84.541776,Lexington,KY,"Reisch, Christian J.",(859) 276-4440,False,2023-01-07 07:56:13,15-25
8224,33.962246,-118.421206,Los Angeles,CA,"Hosseini, Dariush",(310) 216-6886,False,2023-01-07 05:05:14,15-25
5147,27.895517,-81.555064,Lake Wales,FL,"Jandrew, Brian K.",(863) 679-9999,False,2023-01-07 08:03:15,20-25
8830,35.497929,-82.982999,Waynesville,NC,"Qasim, S. Osman",(828) 454-9900,False,2023-01-07 08:05:32,25-35
4630,39.268123,-76.496747,Baltimore,MD,"Treacy, Edward W. III",(410) 580-5511,False,2023-01-07 08:02:57,13-23
1401,38.173425,-84.89882,Frankfort,KY,"Reisch, Christian J.",(502) 385-2530,False,2023-01-07 07:56:13,10-20
8223,34.168918,-118.121832,Pasadena,CA,"Patibandla Rao, Malli",(626) 794-3030,False,2023-01-07 05:05:14,15-25
5146,26.248154,-80.200303,N. Margate,FL,"Jandrew, Brian K.",(954) 974-3030,False,2023-01-07 08:03:15,12-22
8829,35.408987,-78.672206,Coats,NC,"Rhodes, Gerald B.",(910) 292-0003,False,2023-01-07 08:05:32,14-24
4629,39.36972,-76.717886,Pikesville,MD,"Treacy, Edward W. III",(410) 580-5511,False,2023-01-07 08:02:57,12-22
1394,38.01107,-84.4216,Lexington,KY,"Reisch, Christian J.",(859) 543-1999,False,2023-01-07 07:56:13,15-25
8219,34.165996,-117.332544,San Bernardino,CA,"La Mountain, Doyle",(909) 880-1831,False,2023-01-07 05:05:14,20-30
5145,28.2069,-80.597,Satellite Bch,FL,"Blalock, William D. III",(321) 777-4433,False,2023-01-07 08:03:15,15-25
8826,35.854553,-77.056523,Williamston,NC,"Rea, Michael S.",(252) 792-4333,False,2023-01-07 08:05:32,13-23
4628,39.339363,-76.505614,Baltimore,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:57,14-24
1391,38.051617,-85.538784,Mount Washington,KY,"Harding, Michael",(502) 538-3888,False,2023-01-07 07:56:13,20-30
8217,37.707662,-122.416055,Daly City,CA,"Iqbal, Ali Hassan",(415) 988-7407,False,2023-01-07 05:05:14,30-40
5144,29.107396,-81.02458,Port Orange,FL,"Ceide, Richard T.",(386) 756-2104,False,2023-01-07 08:03:15,14-24
8825,35.022601,-80.84674,Charlotte,NC,"Patterson, G. Mack",(704) 542-6767,False,2023-01-07 08:05:32,21-31
4626,39.337849,-76.637171,Baltimore,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:57,15-25
1390,38.404106,-85.377624,Lagrange,KY,"Thompson, Timothy K. Jr.",(502) 222-2202,False,2023-01-07 07:56:13,15-25
8215,34.0275,-117.611,Ontario,CA,"Tapia, Fernando",(909) 673-0383,False,2023-01-07 05:05:14,20-30
5143,28.527101,-81.470771,Orlando,FL,"Traenkner, Richard C.",(321) 430-0101,False,2023-01-07 08:03:15,12-22
8824,35.9226,-78.4678,Rolesville,NC,"Ferone, Steven",(919) 453-2324,False,2023-01-07 08:05:32,20-30
4625,39.291781,-76.563581,Baltimore,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:57,14-24
1389,37.284798,-87.126187,Central City,KY,"Lawson, Robert D.",(270) 757-9300,True,2023-01-07 06:56:34,
8214,33.890154,-118.303168,Gardena,CA,"Hosseini, Dariush",(310) 327-0444,False,2023-01-07 05:05:14,15-25
5142,29.176484,-81.02658,Daytona Beach,FL,"Ceide, Richard T.",(386) 756-4440,False,2023-01-07 08:03:15,12-22
8823,34.731655,-77.374376,Tarawa Terrace,NC,"D'Andrea, Peter P.",(910) 353-3111,False,2023-01-07 08:05:31,12-22
4622,39.34349,-76.44764,Baltimore,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:57,14-24
1386,37.07342,-88.69016,Paducah,KY,"Razban, Ahmad",(270) 575-0100,False,2023-01-07 06:56:13,30-40
8212,34.1598,-118.504,Encino,CA,"Hosseini, Dariush",(818) 981-5811,False,2023-01-07 05:05:14,30-40
5141,29.0303,-81.2992,Deland,FL,"Reulbach, Anthony S.",(386) 738-1500,False,2023-01-07 08:03:15,20-32
8821,35.419532,-80.742932,Concord,NC,"Patterson, G. Mack",(704) 788-3600,False,2023-01-07 08:05:32,20-30
4620,39.209543,-76.782865,Elkridge,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:56,13-23
1385,38.34,-85.618333,Prospect,KY,"Thompson, Timothy K. Jr.",(502) 228-3030,False,2023-01-07 07:56:13,15-25
8210,33.769511,-118.367698,Rolling Hills Estates,CA,"Ferdows, Ommid",(310) 544-1445,False,2023-01-07 05:05:14,12-22
5140,29.2302,-81.01,Daytona Beach,FL,"Ramia, Jose Y.",(386) 257-1884,False,2023-01-07 08:03:15,16-26
8820,35.722683,-78.548501,Raleigh,NC,"Rhodes, Gerald B.",(919) 779-4443,False,2023-01-07 08:05:31,14-24
4618,39.3896,-76.4912,Baltimore,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:56,40-50
1384,38.333719,-85.463732,Crestwood,KY,"Thompson, Timothy K. Jr.",(502) 241-0600,False,2023-01-07 07:56:13,15-25
8209,35.143,-119.459,Taft,CA,"Hishmeh, Tareq M.",(661) 763-3030,False,2023-01-07 05:05:14,15-25
5139,29.281977,-81.067455,Ormond Beach,FL,"Brooks, Steven P.",(386) 677-3030,False,2023-01-07 08:03:15,15-25
8819,35.24611,-79.40611,Whispering Pines,NC,"Rhodes, Gerald B.",(910) 949-3300,False,2023-01-07 08:05:32,15-25
4617,39.3096,-76.4731,Essex,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:56,15-25
1383,36.51239,-88.88767,Fulton,KY,"Razban, Ahmad",(270) 472-3000,False,2023-01-07 06:56:13,30-40
8207,34.0481,-117.75,Pomona,CA,"Manos, Anthony P.",(909) 622-0229,False,2023-01-07 05:05:14,25-35
5138,27.1722,-80.2669,Palm City,FL,"Zebib, Mohammad A.",(772) 286-4848,False,2023-01-07 08:03:15,12-22
8818,35.277773,-79.067363,Sanford,NC,"Rhodes, Gerald B.",(919) 499-5557,False,2023-01-07 08:05:31,14-24
4616,39.44121,-76.80861,Reisterstown,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:57,13-23
1382,36.926577,-88.344426,Benton,KY,"Razban, Ahmad",(270) 527-1030,False,2023-01-07 06:56:13,30-40
8206,35.4747,-120.654,Atascadero,CA,"Hishmeh, Tareq M.",(805) 466-7880,False,2023-01-07 05:05:14,13-23
5137,28.448869,-81.561921,Windermere,FL,"Traenkner, Richard C.",(407) 612-7877,False,2023-01-07 08:03:14,12-22
8817,35.32448,-80.94782,Charlotte,NC,"Patterson, G. Mack",(704) 393-8887,False,2023-01-07 08:05:31,15-25
4614,39.641573,-77.589765,Smithburg,MD,"Clise, Michael W.",(240) 734-1030,False,2023-01-07 08:02:56,15-25
1381,36.8444,-86.9027,Russellville,KY,"Lawson, Robert D.",(270) 726-1500,False,2023-01-07 06:56:13,20-30
8205,33.902831,-118.256153,Compton,CA,"Manos, Anthony P.",(323) 756-3030,False,2023-01-07 05:05:13,30-40
5136,28.081434,-80.621115,Melbourne,FL,"Price, Richard W.",(321) 768-1445,False,2023-01-07 08:03:14,21-31
5601,34.01997,-80.94991,Columbia,SC,"Fox, Gregory B.",(803) 787-1777,False,2023-01-07 08:03:32,15-25
2601,39.310558,-85.216156,Batesville,IN,"Schlickenmeyer, Eric T",(812) 717-3555,False,2023-01-07 08:01:49,11-21
9344,32.523844,-97.34807,Burleson,TX,"Mayhall, Dennis L.",(817) 529-5656,False,2023-01-07 07:05:50,15-25
6483,30.235856,-97.837736,Austin,TX,"Funderburg, Dain F.",(512) 599-5555,False,2023-01-07 07:04:06,14-29
5597,35.931599,-79.813271,Greensboro,NC,"Tingen, Michael L.",(336) 674-0027,False,2023-01-07 08:03:32,24-39
2592,38.652555,-87.169742,Washington,IN,"Wilson, Scott S.",(812) 952-1555,False,2023-01-07 08:01:49,40-55
9343,31.849575,-106.356453,Ft. Bliss,TX,"Hamill, R. Brent",(915) 603-5666,False,2023-01-07 06:05:50,15-25
6482,35.902823,-94.974362,Tahlequah,OK,"Jones, Robert W.",(918) 207-1444,False,2023-01-07 07:04:06,20-35
5596,35.40383,-79.575288,Robbins,NC,"Qasim, S. Osman",(910) 948-2111,False,2023-01-07 08:03:32,15-30
2590,38.38974,-86.940956,Jasper,IN,"Wilson, Scott S.",(812) 634-9897,False,2023-01-07 08:01:49,14-24
9342,31.997528,-106.590177,Anthony,TX,"Hamill, R. Brent",(915) 587-1919,False,2023-01-07 06:05:50,15-25
6481,35.228126,-96.670876,Seminole,OK,"Jones, Robert W.",(405) 584-4544,False,2023-01-07 07:04:06,20-35
5595,36.101168,-78.465418,Franklinton,NC,"Soignet, Michael Woodrow",(919) 494-1499,False,2023-01-07 08:03:32,20-35
2589,37.935011,-87.884556,Mount Vernon,IN,"Wilson, Scott S.",(812) 838-3003,False,2023-01-07 07:01:49,20-30
9341,30.895873,-102.909974,Fort Stockton,TX,"Gerety, Cassie",(432) 336-9999,False,2023-01-07 07:05:50,15-25
6480,35.7451,-95.3624,Muskogee,OK,"Mekler, John T.",(918) 682-5888,False,2023-01-07 07:04:06,20-30
5594,35.89681,-77.5579,Tarboro,NC,"Crum, Bart H.",(252) 823-5555,False,2023-01-07 08:03:32,13-23
2588,41.65298,-86.166006,Mishawaka,IN,"Gronemann, James W.",(574) 257-1700,False,2023-01-07 08:01:49,18-28
9340,29.456794,-98.448206,Fort Sam Houston,TX,"Murph, Alan D.",(210) 510-1555,False,2023-01-07 07:05:50,17-27
6479,33.127472,-97.044111,Hickory Creek,TX,"McKanna, Michael Corey",(940) 321-1226,False,2023-01-07 07:04:06,20-25
5593,35.213809,-80.828918,Charlotte,NC,"Patterson, G. Mack",(704) 331-9847,False,2023-01-07 08:03:32,15-25
2587,41.686933,-86.058353,Elkhart,IN,"Gronemann, James W.",(574) 621-3330,False,2023-01-07 08:01:49,15-15
9339,33.0475,-96.991944,Lewisville,TX,"McKanna, Michael Corey",(972) 436-3578,False,2023-01-07 07:05:50,21-26
6478,36.757194,-95.9351,Bartlesville,OK,"Hall, John E. II",(918) 335-1300,False,2023-01-07 07:04:06,45-60
5592,36.041367,-79.769924,Greensboro,NC,"Qasim, S. Osman",(336) 370-1471,False,2023-01-07 08:03:32,13-28
2586,38.326032,-85.711192,Jeffersonville,IN,"Harding, Michael",(812) 913-0031,False,2023-01-07 08:01:49,40-55
9338,30.630412,-96.378899,Bryan,TX,"Cunningham, Michael A.",(979) 823-0010,False,2023-01-07 07:05:50,20-30
6477,35.0904,-94.6306,Poteau,OK,"Landthrip, William Mack Jr.",(918) 721-0330,False,2023-01-07 07:04:06,20-30
5591,35.712193,-78.626628,Garner,NC,"Ebert, Gale W.",(919) 779-6600,False,2023-01-07 08:03:32,12-22
2585,37.995515,-87.492504,Evansville,IN,"Seagle, Joseph M.",(812) 471-8585,True,2023-01-07 06:57:17,
9337,30.38841,-97.64993,Austin,TX,"Salido, Fernando",(512) 394-5056,False,2023-01-07 07:05:49,20-35
6476,35.99972,-96.098818,Sapulpa,OK,"Wills, Maria D.",(918) 224-4444,False,2023-01-07 07:04:06,25-35
5590,35.163716,-80.738714,Charlotte,NC,"Patterson, G. Mack",(704) 536-6444,False,2023-01-07 08:03:32,15-25
2584,41.751172,-86.110589,Granger,IN,"Gronemann, James W.",(574) 271-8885,False,2023-01-07 08:01:49,15-25
9336,30.758012,-98.228885,Burnet,TX,"Coronis, Stephen Isaac",(512) 234-8551,False,2023-01-07 07:05:49,12-22
6475,36.152207,-95.991234,Tulsa,OK,"Hall, John E. II",(918) 582-3030,False,2023-01-07 07:04:06,29-44
5589,34.2313,-77.8757,Wilmington,NC,"Barber, John C.",(910) 799-8820,False,2023-01-07 08:03:32,15-25
2583,39.081,-84.8839,Lawrenceburg,IN,"Glass, John B.",(812) 537-0006,False,2023-01-07 08:01:49,15-30
9335,26.185714,-97.714988,Harlingen,TX,"McCormick, Mitchel A.",(956) 428-2300,False,2023-01-07 07:05:49,20-30
6474,36.03885,-95.95569,Tulsa,OK,"Hall, John E. II",(918) 298-3030,False,2023-01-07 07:04:06,30-45
5588,35.438289,-79.219621,Sanford,NC,"Rhodes, Gerald B.",(919) 774-8001,False,2023-01-07 08:03:32,15-25
2582,38.958,-85.874,Seymour,IN,"Harding, Michael",(812) 523-3959,False,2023-01-07 08:01:49,15-30
9334,31.069551,-97.67103,Harker Heights,TX,"Cunningham, Michael A.",(254) 252-4600,False,2023-01-07 07:05:49,14-24
6473,36.108719,-95.905372,Tulsa,OK,"Hall, John E. II",(918) 921-3465,False,2023-01-07 07:04:06,30-40
5587,36.108765,-80.097977,Kernersville,NC,"Tingen, Michael L.",(336) 996-7807,False,2023-01-07 08:03:32,15-30
2581,38.315294,-85.805163,New Albany,IN,"Harding, Michael",(812) 944-0030,False,2023-01-07 08:01:49,15-30
9333,30.67182,-97.918018,Liberty Hill,TX,"Schweitzer, Michael H.",(512) 778-9300,False,2023-01-07 07:05:49,12-22
6472,36.593058,-94.769629,Grove,OK,"Hall, John E. II",(918) 791-0202,False,2023-01-07 07:04:06,30-40
5586,34.623985,-79.044106,Lumberton,NC,"Ridge, John E. Jr.",(910) 802-5050,False,2023-01-07 08:03:32,16-21
2580,38.3022,-85.7242,Jeffersonville,IN,"Harding, Michael",(812) 284-0300,False,2023-01-07 08:01:48,40-55
9332,33.6747,-96.905502,Whitesboro,TX,"Palmer, Steven T.",(903) 564-3444,False,2023-01-07 07:05:49,21-31
6471,36.117659,-95.850446,Tulsa,OK,"Hall, John E. II",(918) 438-5333,False,2023-01-07 07:04:06,30-45
5585,35.177322,-80.798498,Charlotte,NC,"Patterson, G. Mack",(704) 364-5192,False,2023-01-07 08:03:32,15-25
2579,39.763014,-86.384884,AVON,IN,"Mueller, Glenn A.",(317) 272-3050,False,2023-01-07 08:01:48,20-30
9331,33.153722,-97.061111,Corinth,TX,"McKanna, Michael Corey",(940) 497-3211,False,2023-01-07 07:05:49,21-26
6470,35.536371,-98.678367,Weatherford,OK,"Burgat, Linda J.",(580) 302-5200,False,2023-01-07 07:04:06,30-40
5583,35.7101,-79.8138,Asheboro,NC,"Qasim, S. Osman",(336) 629-2468,False,2023-01-07 08:03:32,24-34
2578,37.948,-87.5299,Evansville,IN,"Seagle, Joseph M.",(812) 473-3383,False,2023-01-07 07:01:48,15-25
9330,29.195928,-96.269327,El Campo,TX,"Dhedhi, Danish W.",(979) 320-6976,False,2023-01-07 07:05:49,13-23
6469,36.046766,-95.816669,Broken Arrow,OK,"Hall, John E. II",(918) 251-3030,False,2023-01-07 07:04:06,30-40
5582,36.033712,-79.865389,Greensboro,NC,"Qasim, S. Osman",(336) 854-0044,False,2023-01-07 08:03:32,13-28
2577,37.9821,-87.600501,Evansville,IN,"Seagle, Joseph M.",(812) 424-7333,False,2023-01-07 07:01:48,12-22
9329,33.018881,-96.735281,Plano,TX,"Bailey, Brian K.",(469) 786-6841,False,2023-01-07 07:05:49,15-25
6468,35.4499,-94.79733,Sallisaw,OK,"Landthrip, William Mack Jr.",(918) 571-9988,False,2023-01-07 07:04:06,20-30
5581,35.68315,-80.482788,Salisbury,NC,"Qasim, S. Osman",(704) 636-1111,False,2023-01-07 08:03:34,20-30
2576,41.551888,-87.470969,Highland,IN,"Gronemann, James W.",(219) 595-8100,False,2023-01-07 07:01:48,15-20
9328,33.16881,-96.923663,Little Elm,TX,"See, Kevin P.",(469) 980-7777,False,2023-01-07 07:05:49,25-25
6467,36.089437,-96.029582,Tulsa,OK,"Wills, Maria D.",(918) 446-4444,False,2023-01-07 07:04:06,18-28
5580,34.753076,-79.481054,Laurinburg,NC,"Ridge, John E. Jr.",(910) 276-4440,False,2023-01-07 08:03:31,16-21
2575,39.84324,-86.397106,BROWNSBURG,IN,"Mueller, Glenn A.",(317) 852-6222,False,2023-01-07 08:01:48,15-25
9327,33.101026,-96.801805,Frisco,TX,"Garner, James W.",(214) 387-8000,False,2023-01-07 07:05:49,20-30
6466,30.596354,-98.271247,Marble Falls,TX,"Funderburg, Dain F.",(830) 798-8080,False,2023-01-07 07:04:06,15-25
5579,35.426553,-80.595852,Concord,NC,"Qasim, S. Osman",(704) 795-5555,False,2023-01-07 08:03:31,20-30
2574,38.0308,-87.5739,Evansville,IN,"Seagle, Joseph M.",(812) 423-5511,False,2023-01-07 07:01:48,10-20
9326,29.692564,-95.208982,Pasadena,TX,"Salido, Fernando",(956) 567-2590,False,2023-01-07 07:05:49,14-24
6465,36.3856,-97.89,Enid,OK,"Lessert, Kelly Wade",(580) 242-2004,False,2023-01-07 07:04:06,20-35
5578,35.547095,-77.03132,Washington,NC,"Qasim, S. Osman",(252) 946-7778,False,2023-01-07 08:03:31,20-30
2573,38.6903,-87.5029,Vincennes,IN,"Seagle, Joseph M.",(812) 886-4200,False,2023-01-07 08:01:48,15-25
9325,26.292181,-97.986191,Elsa,TX,"Salido, Fernando",(956) 567-2590,False,2023-01-07 07:05:49,13-23
6464,30.38093,-95.646585,Montgomery,TX,"Cunningham, Michael A.",(936) 582-1114,False,2023-01-07 07:04:06,15-25
5577,35.753962,-78.613854,Raleigh,NC,"Ebert, Gale W.",(919) 828-8500,False,2023-01-07 08:03:31,14-24
2571,37.958178,-87.492339,Evansville,IN,"Seagle, Joseph M.",(812) 477-5544,False,2023-01-07 07:01:48,15-25
9324,29.869145,-95.331846,Houston,TX,"Salido, Fernando",(512) 992-0700,False,2023-01-07 07:05:49,20-30
6463,32.533081,-96.819538,Red Oak,TX,"Mekonnen, Mac A.",(972) 617-1414,False,2023-01-07 07:04:06,12-22
5575,35.994476,-79.937101,Jamestown,NC,"Thomas, Paul L.",(336) 454-6116,False,2023-01-07 08:03:31,20-30
